fdc_id,nombre,calories,carbs,fat,fiber,protein,sugar
173892,"Cereals Ready-To-Eat, Quaker, 100% Natural Granola, Oats, Wheat And Honey",421.0,73.65,11.62,10.2,10.55,20.34
173893,"Cereals Ready-To-Eat, Ralston Tasteeos",395.0,75.96,5.36,10.7,10.71,3.57
173894,"Cereals Ready-To-Eat, Post, Honey Nut Shredded Wheat",373.0,83.6,2.9,10.7,8.5,20.7
173895,"Cereals Ready-To-Eat, Malt-O-Meal, Corn Bursts",385.0,90.59,0.35,1.9,3.32,46.88
173896,"Cereals Ready-To-Eat, Wheat Germ, Toasted, Plain",382.0,49.6,10.7,15.1,29.1,7.8
173897,"Cereals, Quaker, Corn Grits, Instant, Plain, Prepared (Microwaved Or Boiling Water Added), Without Salt",74.0,15.95,0.49,1.1,1.58,0.1
173898,"Cereals, Quaker, Corn Grits, Instant, Cheddar Cheese Flavor, Dry",363.0,72.96,5.46,4.2,8.98,2.76
173899,"Cereals, Quaker, Instant Grits, Country Bacon Flavor, Dry",340.0,75.39,1.73,5.1,9.93,0.38
173900,"Cereals, Cream Of Rice, Dry",370.0,82.4,0.5,0.7,6.3,0.3
173901,"Cereals, Cream Of Wheat, Regular, 10 Minute Cooking, Dry",370.0,76.5,1.5,3.8,10.5,0.2
173902,"Cereals, Cream Of Wheat, Instant, Prepared With Water, Without Salt",62.0,13.08,0.24,0.6,1.84,0.07
173903,"Cereals, Malt-O-Meal, Original, Plain, Dry",365.0,77.25,0.7,2.1,11.8,0.0
173904,"Cereals, Oats, Regular And Quick, Not Fortified, Dry",379.0,67.7,6.52,10.1,13.15,0.99
173905,"Cereals, Oats, Regular And Quick, Unenriched, Cooked With Water (Includes Boiling And Microwaving), Without Salt",71.0,12.0,1.52,1.7,2.54,0.27
173906,"Cereals, Oats, Instant, Fortified, With Cinnamon And Spice, Prepared With Water",96.0,18.95,1.21,2.0,2.37,6.31
173907,"Cereals, Quaker, Instant Oatmeal, Maple And Brown Sugar, Dry",368.0,76.91,4.63,7.2,9.2,30.02
173908,"Cereals, Oats, Instant, Fortified, With Raisins And Spice, Prepared With Water",88.0,17.91,0.95,1.3,1.98,8.71
173909,"Cereals Ready-To-Eat, Malt-O-Meal, Marshmallow Mateys",387.0,82.77,3.53,4.9,6.94,40.91
173910,"Cereals Ready-To-Eat, Post, Shredded Wheat, Original Big Biscuit",337.0,78.96,2.01,12.4,11.37,0.94
173911,"Cereals Ready-To-Eat, Post, Shredded Wheat, Original Spoon-Size",351.0,81.4,2.1,12.4,11.8,0.9
173912,"Cereals Ready-To-Eat, Rice, Puffed, Fortified",402.0,89.8,0.5,1.7,6.3,0.0
173913,"Cereals Ready-To-Eat, Wheat, Puffed, Fortified",364.0,79.6,1.2,4.4,14.7,0.0
173914,"Cereals, Cream Of Rice, Cooked With Water, With Salt",52.0,11.5,0.1,0.1,0.9,0.04
173915,"Cereals, Cream Of Wheat, Regular (10 Minute), Cooked With Water, With Salt",50.0,10.66,0.21,0.5,1.46,0.03
173916,"Cereals, Farina, Unenriched, Dry",369.0,78.0,0.5,1.9,10.6,0.0
173917,"Cereals, Farina, Enriched, Cooked With Water, With Salt",53.0,10.92,0.34,0.8,1.82,0.76
173918,"Cereals Ready-To-Eat, Post, Shredded Wheat, Lightly Frosted, Spoon-Size",352.0,83.8,1.9,9.6,7.8,22.3
173919,"Cereals Ready-To-Eat, Post Selects Blueberry Morning",395.0,81.6,5.3,4.7,6.5,29.2
173920,"Cereals, Oats, Instant, Fortified, Maple And Brown Sugar, Dry",386.0,76.67,4.73,7.2,9.25,30.28
173921,"Cereals Ready-To-Eat, Quaker Whole Hearts Oat Cereal",376.0,80.1,5.61,9.1,7.63,21.53
173922,"Cereals, Quaker, Weight Control Instant Oatmeal, Maple And Brown Sugar",361.0,64.25,6.2,13.0,16.37,1.25
173923,"Cereals, Quaker, Weight Control Instant Oatmeal, Banana Bread",361.0,64.42,6.16,12.6,16.5,1.29
173924,"Cereals, Quaker, Oatmeal, Real Medleys, Peach Almond, Dry",387.0,68.61,9.84,7.4,10.1,24.85
173925,"Cereals, Quaker, Oatmeal, Real Medleys, Cherry Pistachio, Dry",394.0,66.73,11.02,7.1,12.02,26.34
173926,"Cereals, Quaker, Instant Oatmeal, Weight Control, Cinnamon",361.0,64.21,6.28,13.0,16.5,1.27
173927,"Cereals Ready-To-Eat, Mom'S Best, Sweetened Wheat-Fuls",373.0,80.91,1.83,10.0,8.18,20.29
173928,"Apples, Raw, Without Skin, Cooked, Boiled",53.0,13.64,0.36,2.4,0.26,11.01
173929,"Apples, Raw, Without Skin, Cooked, Microwave",56.0,14.41,0.42,2.8,0.28,11.61
173930,"Apples, Canned, Sweetened, Sliced, Drained, Heated",67.0,16.84,0.43,2.0,0.18,14.84
173931,"Apples, Dehydrated (Low Moisture), Sulfured, Uncooked",346.0,93.53,0.58,12.4,1.32,81.13
173932,"Apples, Frozen, Unsweetened, Heated (Includes Foods For Usda'S Food Distribution Program)",47.0,12.0,0.33,1.3,0.29,0.0
173933,"Apple Juice, Canned Or Bottled, Unsweetened, Without Added Ascorbic Acid",46.0,11.3,0.13,0.2,0.1,9.62
173934,"Apple Juice, Frozen Concentrate, Unsweetened, Undiluted, Without Added Ascorbic Acid",166.0,41.0,0.37,0.4,0.51,38.83
173935,"Apple Juice, Frozen Concentrate, Unsweetened, Diluted With 3 Volume Water Without Added Ascorbic Acid",47.0,11.54,0.1,0.1,0.14,10.93
173936,"Apricots, Canned, Water Pack, Without Skin, Solids And Liquids",22.0,5.48,0.03,1.1,0.69,0.0
173937,"Apricots, Canned, Juice Pack, With Skin, Solids And Liquids",48.0,12.34,0.04,1.6,0.63,10.74
173938,"Apricots, Canned, Extra Light Syrup Pack, With Skin, Solids And Liquids (Includes Foods For Usda'S Food Distribution Program)",49.0,12.5,0.1,1.6,0.6,0.0
173939,"Apricots, Canned, Light Syrup Pack, With Skin, Solids And Liquids",63.0,16.49,0.05,1.6,0.53,14.89
173940,"Apricots, Dehydrated (Low-Moisture), Sulfured, Stewed",126.0,32.62,0.24,0.0,1.93,0.0
173941,"Apricots, Dried, Sulfured, Uncooked",241.0,62.64,0.51,7.3,3.39,53.44
173942,"Apricots, Dried, Sulfured, Stewed, Without Added Sugar",85.0,22.15,0.18,2.6,1.2,19.57
173943,"Apricots, Dried, Sulfured, Stewed, With Added Sugar",113.0,29.26,0.15,4.1,1.17,0.0
173944,"Bananas, Raw",89.0,22.84,0.33,2.6,1.09,12.23
173945,"Bananas, Dehydrated, Or Banana Powder",346.0,88.28,1.81,9.9,3.89,47.3
173946,"Blackberries, Raw",43.0,9.61,0.49,5.3,1.39,4.88
173947,"Blackberry Juice, Canned",38.0,7.8,0.6,0.1,0.3,7.7
173948,"Blueberries, Canned, Heavy Syrup, Solids And Liquids",88.0,22.06,0.33,1.6,0.65,20.46
173949,"Blueberries, Wild, Frozen (Includes Foods For Usda'S Food Distribution Program)",57.0,13.85,0.16,4.4,0.0,0.0
173950,"Blueberries, Frozen, Unsweetened (Includes Foods For Usda'S Food Distribution Program)",51.0,12.17,0.64,2.7,0.42,8.45
173951,"Blueberries, Frozen, Sweetened",85.0,21.95,0.13,2.2,0.4,19.72
173952,"Carissa, (Natal-Plum), Raw",62.0,13.63,1.3,0.0,0.5,0.0
173953,"Cherimoya, Raw",75.0,17.71,0.68,3.0,1.57,12.87
173954,"Cherries, Sour, Red, Raw",50.0,12.18,0.3,1.6,1.0,8.49
173955,"Cherries, Sour, Red, Canned, Water Pack, Solids And Liquids",36.0,8.94,0.1,1.1,0.77,7.6
173956,"Cherries, Sour, Red, Canned, Light Syrup Pack, Solids And Liquids",75.0,19.3,0.1,0.8,0.74,0.0
173957,"Cherries, Sweet, Canned, Water Pack, Solids And Liquids",46.0,11.76,0.13,1.5,0.77,10.26
173958,"Cherries, Sweet, Canned, Juice Pack, Solids And Liquids",54.0,13.81,0.02,1.5,0.91,12.31
173959,"Cherries, Sweet, Canned, Light Syrup Pack, Solids And Liquids",67.0,17.29,0.15,1.5,0.61,15.79
173960,"Cherries, Sweet, Canned, Pitted, Heavy Syrup Pack, Solids And Liquids",83.0,21.27,0.15,1.4,0.6,16.18
173961,"Cranberry Sauce, Canned, Sweetened",159.0,40.4,0.15,1.1,0.9,31.75
173962,"Cranberry-Orange Relish, Canned",178.0,46.2,0.1,0.0,0.3,0.0
173963,"Currants, European Black, Raw",63.0,15.38,0.41,0.0,1.4,0.0
173964,"Currants, Red And White, Raw",56.0,13.8,0.2,4.3,1.4,7.37
173965,"Beef, Australian, Imported, Grass-Fed, Loin, Tenderloin Steak/Roast, Boneless, Separable Lean Only, Raw",138.0,0.0,6.11,0.0,20.85,0.0
173966,"Beef, Australian, Imported, Wagyu, Loin, Tenderloin Steak/Roast, Boneless, Separable Lean Only, Aust. Marble Score 4/5, Raw",191.0,0.0,12.3,0.0,20.19,0.0
173967,"Beef, Australian, Imported, Wagyu, External Fat, Aust. Marble Score 9, Raw",639.0,0.97,68.07,0.0,5.54,0.0
173968,"Beef, Australian, Imported, Wagyu, Seam Fat, Aust. Marble Score 9, Raw",627.0,0.0,67.33,0.0,5.16,0.0
173969,"Beef, Australian, Imported, Grass-Fed, Loin, Tenderloin Steak/Roast, Boneless, Separable Lean And Fat, Raw",151.0,0.01,7.63,0.0,20.53,0.0
173970,"Beef, Australian, Imported, Grass-Fed, Loin, Top Loin Steak/Roast, Boneless, Separable Lean Only, Raw",131.0,0.0,4.87,0.0,21.79,0.0
173971,"Beef, Australian, Imported, Grass-Fed, Round, Bottom Round Steak/Roast, Boneless, Separable Lean Only, Raw",130.0,0.0,4.93,0.0,21.4,0.0
173972,"Beef, Australian, Imported, Grass-Fed, Round, Top Round Cap-Off Steak/Roast, Boneless, Separable Lean Only, Raw",129.0,0.0,4.43,0.0,22.41,0.0
173973,"Beef, Australian, Imported, Wagyu, Loin, Tenderloin Steak/Roast, Boneless, Separable Lean Only, Aust. Marble Score 9, Raw",237.0,0.57,17.73,0.0,18.87,0.0
173974,"Beef, Australian, Imported, Wagyu, Loin, Top Loin Steak/Roast, Boneless, Separable Lean Only, Aust. Marble Score 4/5, Raw",223.0,0.2,15.69,0.0,20.15,0.0
173975,"Beef, Australian, Imported, Grass-Fed, Rib, Ribeye Steak/Roast Lip-On, Boneless, Separable Lean And Fat, Raw",217.0,0.11,15.21,0.0,19.8,0.0
173976,"Beef, Australian, Imported, Grass-Fed, Round, Bottom Round Steak/Roast, Boneless, Separable Lean And Fat, Raw",140.0,0.01,6.16,0.0,21.13,0.0
173977,"Beef, Australian, Imported, Grass-Fed, Round, Top Round Cap-Off Steak/Roast, Boneless, Separable Lean And Fat, Raw",129.0,0.0,4.4,0.0,22.24,0.0
173978,"Beef, Australian, Imported, Wagyu, Loin, Top Loin Steak/Roast, Boneless, Separable Lean And Fat, Aust. Marble Score 4/5, Raw",289.0,0.12,24.2,0.0,17.67,0.0
173979,"Beef, Australian, Imported, Wagyu, Loin, Top Loin Steak/Roast, Separable Lean And Fat, Aust. Marble Score 9, Raw",392.0,0.14,36.98,0.0,14.58,0.0
173980,"Beef, Round, Top Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",127.0,0.0,3.66,0.0,23.49,0.0
173981,"Beef, Round, Top Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",120.0,0.0,2.85,0.0,23.49,0.0
173982,"Beef, Round, Top Round Roast, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",125.0,0.0,3.5,0.0,23.45,0.0
173983,"Beef, Round, Top Round Roast, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",128.0,0.0,3.81,0.0,23.46,0.0
173984,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",124.0,0.0,3.48,0.0,23.26,0.0
173985,"Beef, Round, Eye Of Round Steak, Boneless Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",127.0,0.0,3.83,0.0,23.24,0.0
173986,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",120.0,0.0,2.95,0.0,23.3,0.0
173987,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",149.0,0.0,6.93,0.0,21.67,0.0
173988,"Beef, Loin, Tenderloin Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",147.0,0.0,6.67,0.0,21.72,0.0
173989,"Beef, Loin, Tenderloin Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",150.0,0.0,7.1,0.0,21.57,0.0
173990,"Beef, Loin, Tenderloin Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",142.0,0.0,6.02,0.0,21.95,0.0
173991,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Roasted",183.0,0.0,8.14,0.0,27.31,0.0
173992,"Beef, Round, Top Round Roast, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Roasted",157.0,0.0,3.72,0.0,30.97,0.0
173993,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",159.0,0.0,4.47,0.0,29.66,0.0
173994,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Grilled",163.0,0.0,4.83,0.0,29.79,0.0
173995,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",154.0,0.0,3.98,0.0,29.47,0.0
173996,"Beef, Round, Top Round Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",124.0,0.0,3.26,0.0,23.59,0.0
173997,"Beef, Round, Top Round Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Select, Raw",116.0,0.0,2.45,0.0,23.59,0.0
173998,"Beef, Round, Eye Of Round Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Raw",121.0,0.0,3.04,0.0,23.37,0.0
173999,"Beef, Round, Eye Of Round Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",124.0,0.0,3.38,0.0,23.35,0.0
174000,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",143.0,0.0,6.16,0.0,21.78,0.0
174001,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Select, Raw",135.0,0.0,5.1,0.0,22.16,0.0
174002,"Beef, Loin, Top Loin Steak, Boneless, Lip Off, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Raw",143.0,0.0,5.67,0.0,23.07,0.0
174003,"Beef, Loin, Top Loin Steak, Boneless, Lip Off, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",149.0,0.0,6.34,0.0,22.93,0.0
174004,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Roasted",177.0,0.0,7.49,0.0,27.51,0.0
174005,"Beef, Loin, Tenderloin Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Choice, Cooked, Roasted",183.0,0.0,8.13,0.0,27.48,0.0
174006,"Beef, Loin, Tenderloin Roast, Separable Lean Only, Boneless, Trimmed To 0"" Fat, Select, Cooked, Roasted",169.0,0.0,6.54,0.0,27.55,0.0
174007,"Beef, Round, Top Round Roast, Boneless, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Roasted",162.0,0.0,3.77,0.0,30.09,0.0
174008,"Beef, Round, Eye Of Round Steak, Boneless, Separable Lean Only, Trimmed To 0"" Fat, Select, Cooked, Grilled",149.0,0.0,3.43,0.0,29.52,0.0
174009,"Beef, Loin, Top Loin Steak, Boneless, Lip-On, Separable Lean Only, Trimmed To 1/8"" Fat, Select, Raw",135.0,0.0,4.66,0.0,23.3,0.0
174010,"Beef, Loin, Top Loin Steak, Boneless, Lip-On, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Raw",149.0,0.0,6.34,0.0,22.93,0.0
174011,"Beef, Loin, Top Loin Steak, Boneless, Lip-On, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",143.0,0.0,5.67,0.0,23.07,0.0
174012,"Beef, Composite Of Trimmed Retail Cuts, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Raw",142.0,0.0,6.05,0.0,22.01,0.0
174013,"Beef Composite, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Cooked",203.0,0.0,9.16,0.0,28.73,0.0
174014,"Beef, Composite Of Trimmed Retail Cuts, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",176.0,0.0,10.08,0.0,21.34,0.0
174015,"Beef, Composite Of Trimmed Retail Cuts, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",151.0,0.0,7.24,0.0,21.55,0.0
174016,"Beef, Chuck, Mock Tender Steak, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Broiled",159.0,0.0,5.42,0.0,25.9,0.0
174017,"Beef, Chuck, Top Blade, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Broiled",203.0,0.0,10.16,0.0,26.13,0.0
174018,"Beef, Chuck, Clod Roast, Separable Lean Only, Trimmed To 1/4"" Fat, All Grades, Raw",129.0,0.0,5.02,0.0,19.63,0.0
174019,"Beef, Chuck, Clod Roast, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Roasted",172.0,0.0,6.34,0.0,26.82,0.0
174020,"Beef, Chuck, Mock Tender Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Usda Select, Cooked, Broiled",159.0,0.0,5.24,0.0,26.08,0.0
174021,"Beef, Chuck, Top Blade, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Broiled",227.0,0.0,12.93,0.0,25.77,0.0
174022,"Beef, Chuck, Top Blade, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Broiled",200.0,0.0,9.99,0.0,25.67,0.0
174023,"Beef, Chuck, Clod Roast, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Roasted",216.0,0.0,12.26,0.0,24.61,0.0
174024,"Beef, Loin, Bottom Sirloin Butt, Tri-Tip Steak, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Broiled",265.0,0.0,15.18,0.0,29.97,0.0
174025,"Beef, Chuck, Mock Tender Steak, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Broiled",160.0,0.0,5.52,0.0,25.87,0.0
174026,"Beef, Chuck, Top Blade, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Broiled",216.0,0.0,11.73,0.0,25.73,0.0
174027,"Beef, Chuck, Clod Roast, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Roasted",207.0,0.0,10.84,0.0,25.7,0.0
174028,"Beef, Ground, 95% Lean Meat / 5% Fat, Crumbles, Cooked, Pan-Browned",193.0,0.0,7.58,0.0,29.17,0.0
174029,"Beef, Ground, 95% Lean Meat / 5% Fat, Loaf, Cooked, Baked",174.0,0.0,6.37,0.0,27.31,0.0
174030,"Beef, Ground, 90% Lean Meat / 10% Fat, Raw",176.0,0.0,10.0,0.0,20.0,0.0
174031,"Beef, Ground, 90% Lean Meat / 10% Fat, Patty, Cooked, Broiled",217.0,0.0,11.75,0.0,26.11,0.0
174032,"Beef, Ground, 85% Lean Meat / 15% Fat, Patty, Cooked, Broiled",250.0,0.0,15.41,0.0,25.93,0.0
174033,"Beef, Ground, 85% Lean Meat / 15% Fat, Patty, Cooked, Pan-Broiled",232.0,0.0,14.02,0.0,24.62,0.0
174034,"Beef, Ground, 85% Lean Meat / 15% Fat, Crumbles, Cooked, Pan-Browned",256.0,0.0,15.3,0.0,27.73,0.0
174035,"Beef, Ground, 85% Lean Meat / 15% Fat, Loaf, Cooked, Baked",240.0,0.0,14.36,0.0,25.93,0.0
174036,"Beef, Ground, 80% Lean Meat / 20% Fat, Raw",254.0,0.0,20.0,0.0,17.17,0.0
174037,"Beef, Ground, 75% Lean Meat / 25% Fat, Raw",293.0,0.0,25.0,0.0,15.76,0.0
174038,"Beef, Ground, 75% Lean Meat / 25% Fat, Patty, Cooked, Broiled",279.0,0.0,18.87,0.0,25.56,0.0
174039,"Beef, Ground, 75% Lean Meat / 25% Fat, Patty, Cooked, Pan-Broiled",248.0,0.0,16.44,0.0,23.45,0.0
174040,"Beef, Ground, 75% Lean Meat / 25% Fat, Crumbles, Cooked, Pan-Browned",277.0,0.0,18.21,0.0,26.28,0.0
174041,"Beef, Short Loin, Top Loin, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, Select, Raw",133.0,0.0,3.88,0.0,23.07,0.0
174042,"Beef, Rib, Small End (Ribs 10-12), Separable Lean Only, Trimmed To 1/8"" Fat, Select, Cooked, Broiled",188.0,0.0,6.22,0.0,30.87,0.0
174043,"Beef, Tenderloin, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, Select, Cooked, Broiled",194.0,0.0,7.76,0.0,29.07,0.0
174044,"Beef, Top Sirloin, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, Select, Cooked, Broiled",170.0,0.0,4.96,0.0,29.34,0.0
174045,"Beef, Round, Bottom Round, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, Select, Cooked, Braised",205.0,0.0,6.43,0.0,34.46,0.0
174046,"Beef, Round, Bottom Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",128.0,0.0,4.31,0.0,22.19,0.0
174047,"Beef, Brisket, Flat Half, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Cooked, Braised",196.0,0.0,6.0,0.0,33.15,0.0
174048,"Beef, Brisket, Flat Half, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",127.0,0.0,3.84,0.0,21.57,0.0
174049,"Beef, Round, Eye Of Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",124.0,0.0,3.0,0.0,22.6,0.0
174050,"Beef, Chuck, Arm Pot Roast, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Cooked, Braised",214.0,0.0,7.36,0.0,34.66,0.0
174051,"Beef, Chuck, Arm Pot Roast, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",132.0,0.0,4.19,0.0,22.11,0.0
174052,"Beef, Round, Bottom Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Cooked",163.0,0.0,5.72,0.0,28.0,0.0
174053,"Beef, Round, Bottom Round, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Cooked, Braised",216.0,0.0,7.73,0.0,34.34,0.0
174054,"Beef, Top Sirloin, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Cooked, Broiled",178.0,0.0,5.84,0.0,29.42,0.0
174055,"Beef, Top Sirloin, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, All Grades, Raw",131.0,0.0,4.08,0.0,22.09,0.0
174056,"Beef, Chuck, Arm Pot Roast, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Raw",139.0,0.0,5.05,0.0,21.96,0.0
174057,"Beef, Brisket, Flat Half, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Raw",129.0,0.0,4.06,0.0,21.69,0.0
174058,"Beef, Round, Bottom Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Raw",140.0,0.0,4.96,0.0,22.22,0.0
174059,"Beef, Round, Bottom Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Cooked, Roasted",179.0,0.0,6.77,0.0,27.56,0.0
174060,"Beef, Round, Eye Of Round, Roast, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Cooked, Roasted",175.0,0.0,5.3,0.0,29.87,0.0
174061,"Beef, Round, Top Round, Steak, Separable Lean Only, Trimmed To 1/8"" Fat, Choice, Cooked, Broiled",193.0,0.0,6.25,0.0,32.04,0.0
174062,"Soup, Clam Chowder, New England, Canned, Ready-To-Serve",79.0,8.28,3.94,1.0,2.61,0.23
174063,"Soup, Clam Chowder, New England, Reduced Sodium, Canned, Ready-To-Serve",70.0,5.68,4.23,0.8,2.33,0.0
174064,"Soup, Chicken Noodle, Reduced Sodium, Canned, Ready-To-Serve",41.0,3.84,1.34,0.8,3.29,0.34
174065,"Soup, Beef And Vegetables, Reduced Sodium, Canned, Ready-To-Serve",42.0,4.99,0.95,0.8,3.26,1.22
174066,"Sauce, Sweet And Sour, Ready-To-Serve",154.0,38.22,0.02,0.1,0.27,18.75
174067,"Sauce, Cocktail, Ready-To-Serve",128.0,28.22,1.05,1.8,1.36,11.83
174068,"Dip, Salsa Con Queso, Cheese And Salsa- Medium",143.0,11.14,9.51,0.7,3.14,1.95
174069,"Dip, Tostitos, Salsa Con Queso, Medium",133.0,11.72,8.26,0.6,2.92,1.4
174070,"Sauce, Peanut, Made From Peanut Butter, Water, Soy Sauce",257.0,22.02,16.02,1.8,6.31,17.07
174071,"Soup, Chunky Vegetable, Reduced Sodium, Canned, Ready-To-Serve",50.0,10.28,0.51,1.1,1.16,2.78
174072,"Gravy, Heinz Home Style, Classic Chicken",46.0,5.01,2.57,0.0,0.67,0.0
174073,"Soup, Beef Barley, Ready To Serve",52.0,7.94,0.96,0.9,2.81,1.22
174074,"Sauce, Enchilada, Red, Mild, Ready To Serve",30.0,4.87,0.91,0.5,0.62,1.83
174075,"Bread, Chapati Or Roti, Whole Wheat, Commercially Prepared, Frozen",299.0,46.13,9.2,9.7,7.85,2.93
174076,"Bread, Paratha, Whole Wheat, Commercially Prepared, Frozen",326.0,45.35,13.2,9.6,6.36,4.15
174077,"Bread, Naan, Whole Wheat, Commercially Prepared, Refrigerated",286.0,46.21,6.7,4.8,10.2,3.4
174078,"Bread, Roll, Mexican, Bollilo",318.0,55.77,5.8,2.2,10.65,3.55
174079,"Cookie, Butter Or Sugar, With Chocolate Icing Or Filling",503.0,68.83,23.5,1.9,4.1,33.8
174080,"Cookie, Chocolate, With Icing Or Coating",507.0,67.87,24.2,2.3,4.5,32.0
174081,"Tortillas, Ready-To-Bake Or -Fry, Whole Wheat",310.0,45.89,9.76,9.8,9.76,2.44
174082,"Cake, Snack Cakes, Creme-Filled, Chocolate With Frosting, Low-Fat, With Added Fiber",409.0,69.37,13.0,14.9,3.71,33.42
174083,"Cookies, Graham Crackers, Plain Or Honey, Lowfat",386.0,77.96,5.71,5.7,5.71,22.86
174084,"Crackers, Cheese, Whole Grain",412.0,57.29,16.03,6.4,9.62,0.0
174085,"Waffles, Whole Wheat, Lowfat, Frozen, Ready-To-Heat",257.0,49.16,3.57,4.3,7.14,4.29
174086,"Pancakes, Plain, Reduced Fat",269.0,57.32,1.9,1.0,5.71,8.57
174087,"Cookies, Shortbread, Reduced Fat",451.0,75.99,14.0,1.3,5.37,21.65
174088,"Cookies, Sugar Wafer, Chocolate-Covered",526.0,65.99,27.59,3.4,3.45,51.72
174089,"Rolls, Hamburger Or Hot Dog, Wheat/Cracked Wheat",269.0,47.31,3.61,4.2,11.69,6.9
174090,"Rolls, Hamburger Or Hot Dog, Whole Wheat",269.0,44.93,4.38,6.1,12.38,5.92
174091,"Bread, French Or Vienna, Whole Wheat",239.0,49.1,1.04,4.2,8.33,0.0
174092,"Bagels, Whole Grain White",255.0,54.52,0.0,4.7,9.3,9.3
174093,"English Muffins, Whole Grain White",245.0,50.17,1.75,3.5,7.02,1.75
